device_id,device_name,ip_address,os,device_type,scan_date,vulnerability_id,cve_publish_date,plugin_id,cvss_score,risk_score,exploit_available,patch_available,compliance_issue,vulnerability_age
DVC-10194,host-975,192.168.253.145,macOS Ventura,Workstation,2024-09-20,CVE-2022-12618,2023-08-28,31308,1.0,50.0,No,No,Yes,135
DVC-10107,host-421,192.168.213.92,Windows 10,Workstation,2024-10-10,CVE-2017-93060,2023-03-08,10853,7.2,720.0,Yes,Yes,Yes,115
DVC-10101,host-278,192.168.91.201,Windows Server 2019,Server,2024-08-10,CVE-2015-22076,2023-06-21,16063,7.1,710.0,No,No,Yes,176
DVC-10388,host-197,192.168.194.240,Linux RHEL,Server,2024-01-27,CVE-2020-4145,2023-04-26,45605,3.9,195.0,No,No,No,372
DVC-10294,host-387,192.168.138.124,Linux RHEL,Server,2024-09-19,CVE-2018-31363,2023-07-31,48936,3.4,170.0,No,No,Yes,136
DVC-10199,host-398,192.168.234.147,Windows Server 2019,Server,2024-04-21,CVE-2017-99306,2023-04-01,97535,9.4,1175.0,Yes,Yes,Yes,287
DVC-10334,host-362,192.168.152.210,Windows 10,Workstation,2024-05-30,CVE-2018-55715,2023-04-17,95364,3.5,175.0,Yes,Yes,No,248
DVC-10211,host-928,192.168.166.242,Windows 10,Workstation,2024-03-10,CVE-2022-84844,2023-06-13,74900,3.5,175.0,Yes,Yes,No,329
DVC-10256,host-456,192.168.143.146,Windows 10,Workstation,2024-09-19,CVE-2018-8328,2023-11-02,94661,6.4,480.0,Yes,No,Yes,136
DVC-10373,host-616,192.168.49.241,Linux Ubuntu,Workstation,2024-02-06,CVE-2023-80559,2023-12-05,15065,4.8,360.0,No,No,Yes,362
DVC-10118,host-711,192.168.80.8,macOS Ventura,Workstation,2024-11-27,CVE-2023-63510,2023-12-30,44031,4.1,307.5,Yes,No,No,67
DVC-10472,host-158,192.168.179.118,Windows 10,Workstation,2024-09-22,CVE-2017-32033,2023-04-04,31397,6.9,517.5,Yes,No,No,133
DVC-10025,host-325,192.168.49.124,Windows Server 2019,Server,2024-06-19,CVE-2022-96637,2023-11-17,41533,6.8,510.0,Yes,No,Yes,228
DVC-10308,host-931,192.168.91.68,Linux Ubuntu,Workstation,2024-02-27,CVE-2018-35620,2023-06-04,28914,7.4,740.0,Yes,Yes,No,341
DVC-10428,host-501,192.168.18.223,macOS Ventura,Workstation,2024-05-14,CVE-2016-69951,2023-12-31,73072,4.2,315.0,Yes,Yes,No,264
DVC-10089,host-163,192.168.114.239,Linux RHEL,Server,2024-07-25,CVE-2024-6017,2023-01-02,76805,10.0,1250.0,Yes,No,No,192
DVC-10087,host-682,192.168.229.246,Linux RHEL,Server,2024-03-14,CVE-2016-60639,2023-01-31,53454,9.6,1200.0,No,No,No,325
DVC-10088,host-943,192.168.98.94,Windows 10,Workstation,2024-10-23,CVE-2020-97913,2023-10-21,46714,4.6,345.0,No,Yes,Yes,102
DVC-10304,host-380,192.168.242.46,Linux Ubuntu,Workstation,2024-10-12,CVE-2017-71893,2023-01-15,78212,0.5,25.0,Yes,Yes,No,113
DVC-10412,host-463,192.168.98.168,Linux Ubuntu,Workstation,2024-12-14,CVE-2020-59372,2023-08-17,36227,6.1,457.5,Yes,Yes,Yes,50
DVC-10372,host-891,192.168.111.177,macOS Ventura,Workstation,2024-02-11,CVE-2016-40744,2023-04-18,21201,8.9,890.0,No,Yes,No,357
DVC-10111,host-110,192.168.245.250,Linux Ubuntu,Workstation,2024-03-06,CVE-2019-43640,2023-04-09,37464,6.8,510.0,Yes,No,Yes,333
DVC-10412,host-463,192.168.98.168,Linux Ubuntu,Workstation,2024-05-18,CVE-2023-44258,2023-12-04,56328,3.2,160.0,Yes,Yes,Yes,260
DVC-10300,host-443,192.168.147.138,Linux Ubuntu,Workstation,2024-01-02,CVE-2020-82029,2023-09-15,62531,4.8,360.0,No,Yes,No,397
DVC-10110,host-437,192.168.114.128,macOS Ventura,Workstation,2024-03-08,CVE-2019-38265,2023-01-02,36059,3.6,180.0,Yes,No,Yes,331
DVC-10064,host-854,192.168.136.214,Linux RHEL,Server,2024-02-13,CVE-2015-18396,2023-12-31,15695,0.5,25.0,Yes,Yes,Yes,355
DVC-10308,host-931,192.168.91.68,Linux Ubuntu,Workstation,2024-01-20,CVE-2021-45165,2023-02-16,86941,3.6,180.0,Yes,Yes,No,379
DVC-10308,host-931,192.168.91.68,Linux Ubuntu,Workstation,2024-12-17,CVE-2023-23003,2023-09-30,24450,9.3,1162.5,Yes,No,No,47
DVC-10336,host-664,192.168.235.1,macOS Ventura,Workstation,2024-06-22,CVE-2022-94719,2023-11-11,52321,0.3,15.0,No,No,Yes,225
DVC-10299,host-227,192.168.9.161,Windows 10,Workstation,2024-11-13,CVE-2018-78131,2023-08-22,36885,7.0,700.0,No,No,Yes,81
DVC-10177,host-954,192.168.57.78,macOS Ventura,Workstation,2024-02-06,CVE-2023-64127,2023-02-06,54667,2.2,110.0,Yes,No,Yes,362
DVC-10466,host-243,192.168.179.234,Windows 10,Workstation,2024-09-14,CVE-2015-37910,2023-10-19,64048,8.2,820.0,Yes,Yes,No,141
DVC-10116,host-781,192.168.6.233,Linux RHEL,Server,2024-05-02,CVE-2024-40612,2023-12-29,86287,3.6,180.0,Yes,Yes,No,276
DVC-10475,host-372,192.168.209.240,Linux Ubuntu,Workstation,2024-09-20,CVE-2019-5703,2023-04-29,49845,7.5,750.0,Yes,No,No,135
DVC-10078,host-716,192.168.39.143,Linux Ubuntu,Workstation,2024-08-25,CVE-2022-22071,2023-10-06,44456,4.2,315.0,Yes,Yes,No,161
DVC-10373,host-616,192.168.49.241,Linux Ubuntu,Workstation,2024-08-07,CVE-2019-43640,2023-04-09,37464,6.8,510.0,Yes,Yes,No,179
DVC-10095,host-520,192.168.249.145,Linux Ubuntu,Workstation,2024-08-11,CVE-2016-40744,2023-04-18,21201,8.9,890.0,Yes,Yes,No,175
DVC-10098,host-933,192.168.240.18,Windows Server 2019,Server,2024-02-05,CVE-2024-75063,2023-05-04,71429,8.7,870.0,No,Yes,No,363
DVC-10408,host-962,192.168.20.227,Windows Server 2019,Server,2024-05-14,CVE-2019-52729,2023-03-16,83872,7.9,790.0,Yes,No,Yes,264
DVC-10340,host-585,192.168.208.246,macOS Ventura,Workstation,2024-05-16,CVE-2017-73719,2023-02-12,83379,7.7,770.0,No,Yes,No,262
DVC-10448,host-115,192.168.253.202,Linux RHEL,Server,2024-06-23,CVE-2019-28357,2023-09-26,31838,4.9,367.5,No,No,No,224
DVC-10341,host-754,192.168.27.25,macOS Ventura,Workstation,2024-09-17,CVE-2021-62607,2023-11-06,86526,5.1,382.5,No,No,No,138
DVC-10408,host-962,192.168.20.227,Windows Server 2019,Server,2024-08-17,CVE-2018-74745,2023-09-22,60875,6.1,457.5,Yes,Yes,Yes,169
DVC-10397,host-733,192.168.148.202,Windows Server 2019,Server,2024-04-10,CVE-2019-15973,2023-12-16,77803,8.4,840.0,No,Yes,No,298
DVC-10490,host-982,192.168.213.237,Windows Server 2019,Server,2024-09-23,CVE-2021-31825,2023-10-21,10602,5.3,397.5,Yes,No,No,132
DVC-10415,host-678,192.168.232.114,Windows 10,Workstation,2024-04-10,CVE-2017-12442,2023-06-09,48269,8.1,810.0,Yes,No,No,298
DVC-10395,host-614,192.168.97.144,Windows 10,Workstation,2024-03-30,CVE-2018-80275,2023-03-29,44550,7.3,730.0,No,Yes,Yes,309
DVC-10469,host-401,192.168.169.231,Windows 10,Workstation,2024-01-04,CVE-2016-99767,2023-12-19,51663,1.7,85.0,Yes,No,No,395
DVC-10456,host-660,192.168.97.251,Linux RHEL,Server,2024-05-28,CVE-2016-63582,2023-11-21,55884,1.5,75.0,Yes,Yes,No,250
DVC-10162,host-372,192.168.56.70,Linux RHEL,Server,2024-03-14,CVE-2016-17408,2023-10-13,33165,1.9,95.0,No,No,No,325
DVC-10075,host-141,192.168.110.173,Windows Server 2019,Server,2024-06-01,CVE-2019-62936,2023-11-19,54297,7.5,750.0,No,Yes,No,246
DVC-10165,host-437,192.168.72.32,macOS Ventura,Workstation,2024-11-01,CVE-2023-64924,2023-08-06,41615,9.6,1200.0,No,Yes,No,93
DVC-10095,host-520,192.168.249.145,Linux Ubuntu,Workstation,2024-10-27,CVE-2023-64127,2023-02-06,54667,2.2,110.0,Yes,Yes,Yes,98
DVC-10000,host-422,192.168.89.90,Windows 10,Workstation,2024-08-17,CVE-2016-55640,2023-07-07,25300,4.8,360.0,Yes,Yes,No,169
DVC-10312,host-486,192.168.206.49,Windows Server 2019,Server,2024-05-05,CVE-2023-54564,2023-12-30,30299,9.0,1125.0,Yes,Yes,No,273
DVC-10275,host-706,192.168.18.75,macOS Ventura,Workstation,2024-12-04,CVE-2020-59372,2023-08-17,36227,6.1,457.5,Yes,Yes,Yes,60
DVC-10498,host-552,192.168.114.55,macOS Ventura,Workstation,2024-04-17,CVE-2022-48714,2023-07-28,59642,1.1,55.0,Yes,Yes,Yes,291
DVC-10026,host-190,192.168.185.233,Linux RHEL,Server,2024-03-02,CVE-2021-22725,2023-10-14,71989,7.8,780.0,Yes,No,No,337
DVC-10244,host-232,192.168.179.162,Linux RHEL,Server,2024-10-28,CVE-2022-75513,2023-09-02,84088,0.4,20.0,Yes,Yes,No,97
DVC-10000,host-422,192.168.89.90,Windows 10,Workstation,2024-09-19,CVE-2023-80559,2023-12-05,15065,4.8,360.0,No,Yes,No,136
DVC-10337,host-620,192.168.217.224,Linux RHEL,Server,2024-04-13,CVE-2024-6017,2023-01-02,76805,10.0,1250.0,No,No,No,295
DVC-10325,host-295,192.168.84.91,Linux Ubuntu,Workstation,2024-07-06,CVE-2018-48176,2023-08-18,70036,0.5,25.0,No,Yes,No,211
DVC-10490,host-982,192.168.213.237,Windows Server 2019,Server,2024-02-15,CVE-2017-7318,2023-04-01,10744,4.3,322.5,Yes,Yes,No,353
DVC-10414,host-918,192.168.123.140,Linux RHEL,Server,2024-05-05,CVE-2023-1049,2023-03-18,65129,5.8,435.0,No,No,Yes,273
DVC-10436,host-780,192.168.211.12,macOS Ventura,Workstation,2024-03-20,CVE-2020-52132,2023-12-17,84771,7.3,730.0,No,No,Yes,319
DVC-10034,host-185,192.168.126.204,Linux RHEL,Server,2024-03-17,CVE-2019-41931,2023-03-12,54580,7.3,730.0,No,Yes,No,322
DVC-10484,host-284,192.168.18.247,Windows 10,Workstation,2024-03-04,CVE-2020-97913,2023-10-21,46714,4.6,345.0,No,No,No,335
DVC-10282,host-446,192.168.97.253,Linux RHEL,Server,2024-05-02,CVE-2015-73511,2023-01-11,33251,7.8,780.0,Yes,No,No,276
DVC-10047,host-274,192.168.108.251,Windows Server 2019,Server,2024-11-09,CVE-2016-55640,2023-07-07,25300,4.8,360.0,No,No,Yes,85
DVC-10292,host-554,192.168.121.235,Windows 10,Workstation,2024-09-17,CVE-2021-45165,2023-02-16,86941,3.6,180.0,Yes,No,No,138
DVC-10428,host-501,192.168.18.223,macOS Ventura,Workstation,2024-08-05,CVE-2017-43184,2023-04-01,91319,3.7,185.0,Yes,No,Yes,181
DVC-10458,host-275,192.168.31.253,Windows 10,Workstation,2024-06-12,CVE-2017-99306,2023-04-01,97535,9.4,1175.0,Yes,No,No,235
DVC-10185,host-720,192.168.130.156,Windows Server 2019,Server,2024-02-10,CVE-2018-24061,2023-09-22,95581,5.7,427.5,Yes,No,No,358
DVC-10165,host-437,192.168.72.32,macOS Ventura,Workstation,2024-09-15,CVE-2020-72452,2023-09-30,11551,1.4,70.0,Yes,Yes,No,140
DVC-10030,host-483,192.168.142.4,Windows 10,Workstation,2024-09-06,CVE-2020-58621,2023-08-22,52187,3.7,185.0,Yes,Yes,Yes,149
DVC-10280,host-718,192.168.165.218,Windows 10,Workstation,2024-07-13,CVE-2024-44276,2023-08-15,88366,1.0,50.0,Yes,Yes,Yes,204
DVC-10038,host-978,192.168.42.235,Windows 10,Workstation,2024-05-30,CVE-2024-49739,2023-06-04,13222,2.9,145.0,No,No,Yes,248
DVC-10276,host-351,192.168.155.202,Windows 10,Workstation,2024-06-27,CVE-2019-85592,2023-10-21,12698,0.4,20.0,Yes,Yes,Yes,220
DVC-10200,host-160,192.168.10.153,Linux Ubuntu,Workstation,2024-03-31,CVE-2016-2376,2023-03-07,12855,5.0,375.0,No,No,Yes,308
DVC-10006,host-488,192.168.178.138,Windows Server 2019,Server,2024-08-25,CVE-2023-1049,2023-03-18,65129,5.8,435.0,Yes,No,Yes,161
DVC-10305,host-247,192.168.135.45,Windows Server 2019,Server,2024-08-03,CVE-2023-80559,2023-12-05,15065,4.8,360.0,Yes,Yes,No,183
DVC-10324,host-825,192.168.21.184,Windows 10,Workstation,2024-08-31,CVE-2016-32077,2023-03-03,66178,4.8,360.0,Yes,No,Yes,155
DVC-10220,host-591,192.168.2.249,macOS Ventura,Workstation,2024-06-12,CVE-2019-26456,2023-10-19,32730,0.3,15.0,No,No,Yes,235
DVC-10091,host-472,192.168.72.71,Linux Ubuntu,Workstation,2024-08-18,CVE-2016-90365,2023-11-25,38153,5.5,412.5,Yes,No,Yes,168
DVC-10173,host-509,192.168.207.85,Windows 10,Workstation,2024-08-07,CVE-2018-74745,2023-09-22,60875,6.1,457.5,Yes,No,No,179
DVC-10130,host-962,192.168.39.204,Linux RHEL,Server,2024-07-31,CVE-2015-73445,2023-04-16,69893,0.3,15.0,No,No,No,186
DVC-10321,host-955,192.168.84.12,Windows Server 2019,Server,2024-09-22,CVE-2022-12618,2023-08-28,31308,1.0,50.0,No,Yes,Yes,133
DVC-10359,host-394,192.168.180.35,Linux Ubuntu,Workstation,2024-09-13,CVE-2017-71893,2023-01-15,78212,0.5,25.0,No,Yes,No,142
DVC-10149,host-239,192.168.4.47,Windows 10,Workstation,2024-02-28,CVE-2017-99306,2023-04-01,97535,9.4,1175.0,No,No,Yes,340
DVC-10193,host-132,192.168.75.227,Linux Ubuntu,Workstation,2024-10-29,CVE-2016-79262,2023-01-15,98252,0.4,20.0,Yes,No,Yes,96
DVC-10012,host-385,192.168.102.144,Linux Ubuntu,Workstation,2024-11-19,CVE-2024-72346,2023-11-17,14697,3.4,170.0,Yes,Yes,No,75
DVC-10075,host-141,192.168.110.173,Windows Server 2019,Server,2024-02-22,CVE-2024-61577,2023-05-23,75501,7.1,710.0,No,No,No,346
DVC-10186,host-394,192.168.53.230,Windows 10,Workstation,2024-01-16,CVE-2015-73511,2023-01-11,33251,7.8,780.0,Yes,No,No,383
DVC-10033,host-603,192.168.15.107,Windows Server 2019,Server,2024-10-14,CVE-2018-91961,2023-04-06,54037,8.7,870.0,No,No,Yes,111
DVC-10436,host-780,192.168.211.12,macOS Ventura,Workstation,2024-06-20,CVE-2019-72718,2023-12-05,38085,1.4,70.0,Yes,No,Yes,227
DVC-10420,host-736,192.168.249.129,Linux RHEL,Server,2024-06-04,CVE-2019-26456,2023-10-19,32730,0.3,15.0,No,No,Yes,243
DVC-10351,host-289,192.168.107.10,macOS Ventura,Workstation,2024-07-13,CVE-2017-67710,2023-02-22,17756,3.0,150.0,No,No,No,204
DVC-10237,host-529,192.168.240.93,macOS Ventura,Workstation,2024-04-13,CVE-2017-32033,2023-04-04,31397,6.9,517.5,No,Yes,Yes,295
DVC-10407,host-759,192.168.223.106,Windows 10,Workstation,2024-02-26,CVE-2020-91265,2023-10-22,53699,8.8,880.0,No,No,Yes,342
DVC-10012,host-385,192.168.102.144,Linux Ubuntu,Workstation,2024-05-08,CVE-2015-86324,2023-07-31,15846,1.2,60.0,No,No,Yes,270
DVC-10268,host-997,192.168.13.23,Windows 10,Workstation,2024-10-20,CVE-2017-9444,2023-04-03,47856,8.6,860.0,Yes,No,No,105
DVC-10374,host-803,192.168.158.171,Linux RHEL,Server,2024-04-12,CVE-2015-86324,2023-07-31,15846,1.2,60.0,No,No,No,296
DVC-10228,host-434,192.168.31.197,Linux Ubuntu,Workstation,2024-03-08,CVE-2023-58320,2023-09-07,91512,2.6,130.0,No,Yes,No,331
DVC-10413,host-615,192.168.92.92,Linux Ubuntu,Workstation,2024-07-24,CVE-2016-17408,2023-10-13,33165,1.9,95.0,Yes,No,No,193
DVC-10051,host-781,192.168.89.224,macOS Ventura,Workstation,2024-08-06,CVE-2024-40612,2023-12-29,86287,3.6,180.0,No,Yes,Yes,180
DVC-10451,host-478,192.168.221.18,Linux RHEL,Server,2024-06-24,CVE-2017-71893,2023-01-15,78212,0.5,25.0,Yes,No,Yes,223
DVC-10478,host-742,192.168.167.206,Windows Server 2019,Server,2024-07-15,CVE-2015-83135,2023-04-24,27815,4.9,367.5,Yes,Yes,Yes,202
DVC-10465,host-106,192.168.88.219,Windows 10,Workstation,2024-09-01,CVE-2020-72452,2023-09-30,11551,1.4,70.0,Yes,Yes,Yes,154
DVC-10319,host-222,192.168.38.119,Linux Ubuntu,Workstation,2024-07-13,CVE-2022-45032,2023-07-18,58249,3.6,180.0,No,Yes,Yes,204
DVC-10283,host-376,192.168.245.224,macOS Ventura,Workstation,2024-12-25,CVE-2023-54564,2023-12-30,30299,9.0,1125.0,No,Yes,No,39
DVC-10328,host-734,192.168.83.183,Windows Server 2019,Server,2024-09-10,CVE-2016-55640,2023-07-07,25300,4.8,360.0,No,Yes,No,145
DVC-10444,host-755,192.168.117.183,Windows 10,Workstation,2024-07-18,CVE-2016-90365,2023-11-25,38153,5.5,412.5,No,No,Yes,199
DVC-10285,host-676,192.168.141.219,Linux Ubuntu,Workstation,2024-12-27,CVE-2020-4145,2023-04-26,45605,3.9,195.0,Yes,No,Yes,37
DVC-10059,host-743,192.168.118.4,macOS Ventura,Workstation,2024-07-24,CVE-2019-85592,2023-10-21,12698,0.4,20.0,No,No,No,193
DVC-10184,host-636,192.168.251.144,Windows Server 2019,Server,2024-11-13,CVE-2020-68488,2023-05-18,23783,9.1,1137.5,No,No,No,81
DVC-10411,host-744,192.168.239.235,Windows Server 2019,Server,2024-03-05,CVE-2022-3266,2023-07-21,92883,7.4,740.0,No,No,No,334
DVC-10016,host-652,192.168.97.57,macOS Ventura,Workstation,2024-06-10,CVE-2022-37181,2023-03-23,47476,6.3,472.5,Yes,No,Yes,237
DVC-10386,host-603,192.168.189.50,Linux Ubuntu,Workstation,2024-01-17,CVE-2024-14543,2023-04-07,80900,8.9,890.0,Yes,Yes,Yes,382
DVC-10490,host-982,192.168.213.237,Windows Server 2019,Server,2024-04-18,CVE-2019-75410,2023-07-01,27148,3.9,195.0,No,Yes,No,290
DVC-10249,host-592,192.168.100.226,Linux Ubuntu,Workstation,2024-05-19,CVE-2024-44276,2023-08-15,88366,1.0,50.0,No,No,Yes,259
DVC-10035,host-784,192.168.122.225,Linux RHEL,Server,2024-07-23,CVE-2016-17353,2023-12-29,21411,6.1,457.5,No,No,Yes,194
DVC-10216,host-749,192.168.19.187,Windows 10,Workstation,2024-11-08,CVE-2016-90365,2023-11-25,38153,5.5,412.5,Yes,Yes,No,86
DVC-10252,host-142,192.168.197.80,Linux RHEL,Server,2024-11-16,CVE-2016-49167,2023-09-20,90579,4.4,330.0,No,No,No,78
DVC-10444,host-755,192.168.117.183,Windows 10,Workstation,2024-03-29,CVE-2024-69853,2023-03-19,25251,8.9,890.0,Yes,No,Yes,310
DVC-10318,host-722,192.168.137.92,macOS Ventura,Workstation,2024-02-06,CVE-2024-80871,2023-11-15,79813,4.2,315.0,Yes,No,Yes,362
DVC-10141,host-789,192.168.115.218,Linux Ubuntu,Workstation,2024-12-20,CVE-2019-81149,2023-09-10,60650,1.5,75.0,Yes,Yes,No,44
DVC-10231,host-381,192.168.139.162,Windows 10,Workstation,2024-05-10,CVE-2016-11500,2023-02-27,38667,3.9,195.0,Yes,No,No,268
DVC-10477,host-415,192.168.72.66,Windows 10,Workstation,2024-11-06,CVE-2021-19761,2023-04-27,96501,9.1,1137.5,No,No,Yes,88
DVC-10000,host-422,192.168.89.90,Windows 10,Workstation,2024-02-08,CVE-2016-7307,2023-04-14,22469,7.8,780.0,No,Yes,Yes,360
DVC-10339,host-350,192.168.25.123,Windows 10,Workstation,2024-10-31,CVE-2020-91538,2023-10-27,62237,3.6,180.0,Yes,No,Yes,94
DVC-10187,host-998,192.168.117.27,Windows 10,Workstation,2024-07-16,CVE-2015-73445,2023-04-16,69893,0.3,15.0,No,No,No,201
DVC-10172,host-585,192.168.149.239,Linux RHEL,Server,2024-08-01,CVE-2015-69990,2023-01-04,17665,6.4,480.0,No,Yes,Yes,185
DVC-10451,host-478,192.168.221.18,Linux RHEL,Server,2024-10-13,CVE-2020-64509,2023-08-25,65611,3.1,155.0,No,No,Yes,112
DVC-10214,host-253,192.168.62.205,Linux Ubuntu,Workstation,2024-07-14,CVE-2023-41909,2023-07-14,61629,1.6,80.0,Yes,No,No,203
DVC-10180,host-719,192.168.124.118,macOS Ventura,Workstation,2024-10-04,CVE-2016-55640,2023-07-07,25300,4.8,360.0,Yes,Yes,No,121
DVC-10160,host-456,192.168.30.91,Windows 10,Workstation,2024-09-05,CVE-2024-72346,2023-11-17,14697,3.4,170.0,No,Yes,Yes,150
DVC-10284,host-582,192.168.10.104,Linux Ubuntu,Workstation,2024-11-12,CVE-2015-89507,2023-01-29,92639,7.0,700.0,Yes,No,No,82
DVC-10375,host-205,192.168.115.30,Linux Ubuntu,Workstation,2024-10-24,CVE-2017-4661,2023-01-19,82865,2.7,135.0,Yes,No,Yes,101
DVC-10009,host-976,192.168.151.101,Windows 10,Workstation,2024-09-03,CVE-2016-79262,2023-01-15,98252,0.4,20.0,No,No,Yes,152
DVC-10201,host-369,192.168.102.31,Linux RHEL,Server,2024-03-01,CVE-2018-14039,2023-04-22,37709,0.3,15.0,Yes,No,No,338
DVC-10064,host-854,192.168.136.214,Linux RHEL,Server,2024-02-24,CVE-2018-97154,2023-08-29,38384,5.8,435.0,Yes,Yes,No,344
DVC-10410,host-794,192.168.157.36,Windows 10,Workstation,2024-01-11,CVE-2016-99767,2023-12-19,51663,1.7,85.0,Yes,No,Yes,388
DVC-10459,host-636,192.168.202.73,macOS Ventura,Workstation,2024-03-05,CVE-2017-12442,2023-06-09,48269,8.1,810.0,No,Yes,Yes,334
DVC-10411,host-744,192.168.239.235,Windows Server 2019,Server,2024-11-01,CVE-2016-77008,2023-07-24,72466,5.3,397.5,No,Yes,No,93
DVC-10151,host-717,192.168.69.71,macOS Ventura,Workstation,2024-02-16,CVE-2023-80559,2023-12-05,15065,4.8,360.0,No,No,No,352
DVC-10045,host-482,192.168.52.18,Windows Server 2019,Server,2024-01-23,CVE-2020-91538,2023-10-27,62237,3.6,180.0,Yes,Yes,No,376
DVC-10453,host-427,192.168.54.39,Linux Ubuntu,Workstation,2024-02-20,CVE-2016-90365,2023-11-25,38153,5.5,412.5,No,No,No,348
DVC-10066,host-644,192.168.56.6,Linux RHEL,Server,2024-01-21,CVE-2017-4661,2023-01-19,82865,2.7,135.0,Yes,No,No,378
DVC-10211,host-928,192.168.166.242,Windows 10,Workstation,2024-11-08,CVE-2020-68488,2023-05-18,23783,9.1,1137.5,No,No,Yes,86
DVC-10453,host-427,192.168.54.39,Linux Ubuntu,Workstation,2024-02-05,CVE-2016-43525,2023-01-28,74762,1.7,85.0,Yes,No,Yes,363
DVC-10233,host-231,192.168.42.241,Linux RHEL,Server,2024-10-14,CVE-2018-80275,2023-03-29,44550,7.3,730.0,Yes,No,Yes,111
DVC-10068,host-640,192.168.65.34,Windows Server 2019,Server,2024-01-29,CVE-2015-90330,2023-12-06,66601,8.8,880.0,No,Yes,No,370
DVC-10488,host-345,192.168.11.68,Linux Ubuntu,Workstation,2024-10-13,CVE-2016-99767,2023-12-19,51663,1.7,85.0,No,No,Yes,112
DVC-10349,host-609,192.168.73.149,Linux RHEL,Server,2024-11-19,CVE-2016-88106,2023-04-19,88974,6.8,510.0,No,Yes,Yes,75
DVC-10406,host-646,192.168.202.18,macOS Ventura,Workstation,2024-06-28,CVE-2022-98323,2023-07-31,23799,8.6,860.0,Yes,No,Yes,219
DVC-10289,host-640,192.168.225.192,Windows 10,Workstation,2024-10-13,CVE-2016-60639,2023-01-31,53454,9.6,1200.0,No,No,No,112
DVC-10480,host-353,192.168.39.223,Windows 10,Workstation,2024-11-07,CVE-2021-22108,2023-04-21,60505,1.1,55.0,No,No,No,87
DVC-10112,host-481,192.168.75.45,Windows 10,Workstation,2024-01-27,CVE-2015-90330,2023-12-06,66601,8.8,880.0,Yes,Yes,No,372
DVC-10409,host-974,192.168.86.110,Linux RHEL,Server,2024-03-12,CVE-2022-68569,2023-09-27,75339,4.6,345.0,No,Yes,No,327
DVC-10153,host-759,192.168.93.244,macOS Ventura,Workstation,2024-09-03,CVE-2018-86162,2023-10-11,69202,9.6,1200.0,Yes,No,Yes,152
DVC-10227,host-433,192.168.21.99,Windows Server 2019,Server,2024-05-16,CVE-2023-64127,2023-02-06,54667,2.2,110.0,No,No,Yes,262
DVC-10131,host-487,192.168.39.218,Linux Ubuntu,Workstation,2024-05-19,CVE-2022-45829,2023-10-19,18346,7.6,760.0,Yes,Yes,Yes,259
DVC-10296,host-120,192.168.228.196,Windows 10,Workstation,2024-10-07,CVE-2018-86162,2023-10-11,69202,9.6,1200.0,Yes,Yes,No,118
DVC-10399,host-997,192.168.205.68,Windows 10,Workstation,2024-06-22,CVE-2024-80871,2023-11-15,79813,4.2,315.0,Yes,Yes,No,225
DVC-10490,host-982,192.168.213.237,Windows Server 2019,Server,2024-03-31,CVE-2022-17293,2023-07-19,68279,2.7,135.0,No,Yes,Yes,308
DVC-10049,host-680,192.168.19.63,Windows Server 2019,Server,2024-02-12,CVE-2016-55640,2023-07-07,25300,4.8,360.0,Yes,No,Yes,356
DVC-10327,host-445,192.168.70.226,Linux RHEL,Server,2024-06-29,CVE-2020-58621,2023-08-22,52187,3.7,185.0,Yes,Yes,No,218
DVC-10346,host-825,192.168.117.209,Linux RHEL,Server,2024-09-19,CVE-2016-17408,2023-10-13,33165,1.9,95.0,No,No,No,136
DVC-10343,host-245,192.168.204.217,Linux RHEL,Server,2024-05-11,CVE-2018-98983,2023-09-17,90357,4.6,345.0,Yes,No,Yes,267
DVC-10236,host-301,192.168.125.229,macOS Ventura,Workstation,2024-10-04,CVE-2017-4661,2023-01-19,82865,2.7,135.0,Yes,Yes,Yes,121
DVC-10443,host-104,192.168.236.56,Linux Ubuntu,Workstation,2024-12-01,CVE-2024-71704,2023-07-15,64424,3.4,170.0,Yes,No,No,63
DVC-10478,host-742,192.168.167.206,Windows Server 2019,Server,2024-04-14,CVE-2019-94672,2023-02-20,65175,2.0,100.0,Yes,Yes,Yes,294
DVC-10215,host-729,192.168.199.167,Linux RHEL,Server,2024-02-10,CVE-2017-73719,2023-02-12,83379,7.7,770.0,Yes,Yes,Yes,358
DVC-10164,host-175,192.168.7.247,Windows Server 2019,Server,2024-12-31,CVE-2022-94719,2023-11-11,52321,0.3,15.0,Yes,No,No,33
DVC-10343,host-245,192.168.204.217,Linux RHEL,Server,2024-02-05,CVE-2016-17408,2023-10-13,33165,1.9,95.0,No,Yes,No,363
DVC-10132,host-774,192.168.62.138,Linux RHEL,Server,2024-02-11,CVE-2020-61797,2023-05-22,71657,5.6,420.0,Yes,Yes,No,357
DVC-10224,host-173,192.168.70.165,Windows 10,Workstation,2024-07-28,CVE-2017-8612,2023-12-26,28462,9.7,1212.5,No,Yes,Yes,189
DVC-10101,host-278,192.168.91.201,Windows Server 2019,Server,2024-12-17,CVE-2024-61577,2023-05-23,75501,7.1,710.0,Yes,Yes,Yes,47
DVC-10246,host-728,192.168.0.122,Windows 10,Workstation,2024-11-15,CVE-2015-70372,2023-05-14,86822,9.9,1237.5,No,No,Yes,79
